"Employee_ID";"First_Name";"Last_Name";"Age";"Status";"Join_Date";"Salary";"Email";"Phone";"Performance_Score";"Remote_Work";"Department";"Region"
"EMP1864";"David";"Brown";"30";"Inactive";"2023-09-15";63370.22;"david.brown@example.com";"+1-3597371121";"Excellent";"FALSE";"Sales";"Texas"
"EMP1865";"Bob";"Smith";"35";"Pending";"2022-06-15";101472.69;"bob.smith@example.com";"+1-2990775607";"Good";"TRUE";"Finance";"Texas"
"EMP1866";"David";"Jones";"25";"Active";"2022-09-28";77213.73;"david.jones@example.com";"+1-5816704685";"Good";"FALSE";"DevOps";"Illinois"
"EMP1867";"Eva";"Miller";"40";"Active";"2020-03-16";73749.96;"eva.miller@example.com";"+1-1114576831";"Poor";"TRUE";"Sales";"Florida"
"EMP1868";"Alice";"Davis";"40";"Pending";"2023-09-28";86618.37;"alice.davis@example.com";"+1-1021923784";"Average";"FALSE";"Cloud Tech";"New York"
"EMP1869";"Charlie";"Miller";"";"Active";"2024-02-15";59911.33;"charlie.miller@example.com";"+1-8471296179";"Excellent";"TRUE";"Admin";"Texas"
"EMP1870";"Heidi";"Jones";"";"Pending";"2023-08-21";59137.64;"heidi.jones@example.com";"+1-3324260507";"Good";"FALSE";"Cloud Tech";"New York"
"EMP1871";"Alice";"Garcia";"35";"Pending";"2020-12-15";108474.65;"alice.garcia@example.com";"+1-184980424";"Good";"TRUE";"Cloud Tech";"Florida"
"EMP1872";"Bob";"Johnson";"25";"Pending";"2021-03-27";54417.71;"bob.johnson@example.com";"+1-3733777311";"Excellent";"FALSE";"Finance";"Illinois"
"EMP1873";"Frank";"Smith";"40";"Pending";"2023-03-25";88211.94;"frank.smith@example.com";"+1-6881228216";"Average";"FALSE";"HR";"Texas"
"EMP1874";"David";"Johnson";"25";"Inactive";"2020-05-09";58452.18;"david.johnson@example.com";"+1-8192365345";"Excellent";"TRUE";"Sales";"New York"
"EMP1875";"Grace";"Williams";"30";"Pending";"2020-12-03";80706.28;"grace.williams@example.com";"+1-605603566";"Average";"TRUE";"DevOps";"California"
"EMP1876";"Alice";"Johnson";"30";"Pending";"2022-02-09";0.0;"alice.johnson@example.com";"+1-9327986238";"Good";"TRUE";"Cloud Tech";"Nevada"
"EMP1877";"Heidi";"Johnson";"25";"Active";"2020-07-01";99471.89;"heidi.johnson@example.com";"+1-8471690617";"Average";"TRUE";"Cloud Tech";"Texas"
"EMP1878";"Eva";"Jones";"40";"Pending";"2020-09-16";64431.22;"eva.jones@example.com";"+1-1205464753";"Poor";"FALSE";"DevOps";"Florida"
"EMP1879";"Heidi";"Jones";"40";"Pending";"2023-11-17";52633.48;"heidi.jones@example.com";"+1-8954787697";"Good";"FALSE";"Admin";"New York"
"EMP1880";"Heidi";"Jones";"";"Inactive";"2021-12-13";79315.01;"heidi.jones@example.com";"+1-9992751757";"Poor";"TRUE";"Cloud Tech";"Nevada"
"EMP1881";"David";"Miller";"25";"Pending";"2022-01-11";110391.17;"david.miller@example.com";"+1-8914444982";"Excellent";"FALSE";"Sales";"Texas"
"EMP1882";"David";"Williams";"40";"Active";"2021-07-20";53714.83;"david.williams@example.com";"+1-5539354357";"Excellent";"TRUE";"DevOps";"Nevada"
"EMP1883";"Charlie";"Garcia";"40";"Active";"2023-10-04";114587.11;"charlie.garcia@example.com";"+1-6449639242";"Excellent";"TRUE";"Finance";"New York"
"EMP1884";"Frank";"Garcia";"35";"Inactive";"2021-11-15";93177.35;"frank.garcia@example.com";"+1-5885379820";"Average";"FALSE";"Admin";"Florida"
"EMP1885";"Heidi";"Jones";"25";"Active";"2023-01-05";62312.13;"heidi.jones@example.com";"+1-4339527535";"Good";"FALSE";"Cloud Tech";"Nevada"
"EMP1886";"Heidi";"Smith";"";"Active";"2024-01-17";81137.46;"heidi.smith@example.com";"+1-7497852490";"Excellent";"FALSE";"Cloud Tech";"Texas"
"EMP1887";"Grace";"Miller";"30";"Inactive";"2021-04-16";104528.27;"grace.miller@example.com";"+1-4168601346";"Excellent";"FALSE";"DevOps";"Nevada"
"EMP1888";"Bob";"Brown";"30";"Active";"2022-02-08";112395.56;"bob.brown@example.com";"+1-7894896339";"Good";"FALSE";"DevOps";"Florida"
"EMP1889";"Heidi";"Smith";"25";"Active";"2023-06-02";81849.36;"heidi.smith@example.com";"+1-6791766511";"Excellent";"FALSE";"Finance";"New York"
"EMP1890";"Charlie";"Davis";"40";"Pending";"2022-01-04";118288.91;"charlie.davis@example.com";"+1-2150014187";"Poor";"FALSE";"DevOps";"New York"
"EMP1891";"Charlie";"Davis";"25";"Active";"2021-07-28";59555.1;"charlie.davis@example.com";"+1-4216309000";"Good";"TRUE";"DevOps";"Illinois"
"EMP1892";"Heidi";"Smith";"40";"Active";"2024-12-20";70661.31;"heidi.smith@example.com";"+1-5944633398";"Good";"TRUE";"Admin";"California"
"EMP1893";"Charlie";"Jones";"";"Active";"2022-04-23";109988.16;"charlie.jones@example.com";"+1-9485320894";"Good";"TRUE";"Sales";"New York"
"EMP1894";"David";"Brown";"";"Inactive";"2020-01-30";101101.24;"david.brown@example.com";"+1-3263890218";"Poor";"TRUE";"Finance";"Florida"
"EMP1895";"David";"Brown";"30";"Pending";"2021-03-31";112427.58;"david.brown@example.com";"+1-9471136336";"Good";"TRUE";"HR";"Florida"
"EMP1896";"Charlie";"Miller";"";"Active";"2020-03-23";119389.15;"charlie.miller@example.com";"+1-9223410345";"Poor";"FALSE";"Cloud Tech";"Florida"
"EMP1897";"Alice";"Brown";"40";"Inactive";"2024-07-16";105861.23;"alice.brown@example.com";"+1-9967331166";"Good";"TRUE";"Sales";"Florida"
"EMP1898";"Heidi";"Davis";"40";"Pending";"2024-03-22";50869.61;"heidi.davis@example.com";"+1-7269608436";"Average";"TRUE";"Admin";"Texas"
"EMP1899";"David";"Williams";"30";"Active";"2023-08-19";0.0;"david.williams@example.com";"+1-6855078966";"Excellent";"TRUE";"HR";"California"
"EMP1900";"Eva";"Jones";"30";"Pending";"2024-03-10";90856.21;"eva.jones@example.com";"+1-9352196262";"Average";"TRUE";"DevOps";"Florida"
"EMP1901";"Heidi";"Brown";"30";"Active";"2024-06-05";111008.63;"heidi.brown@example.com";"+1-3556434368";"Excellent";"TRUE";"DevOps";"Florida"
"EMP1902";"Alice";"Miller";"25";"Inactive";"2022-12-23";52289.99;"alice.miller@example.com";"+1-7093170694";"Poor";"TRUE";"Finance";"Nevada"
"EMP1903";"Eva";"Davis";"";"Active";"2024-06-01";97926.56;"eva.davis@example.com";"+1-5607676163";"Average";"TRUE";"Sales";"Illinois"
"EMP1904";"Frank";"Williams";"25";"Inactive";"2024-12-23";53609.38;"frank.williams@example.com";"+1-5345472238";"Good";"FALSE";"Sales";"Nevada"
"EMP1905";"Heidi";"Johnson";"";"Inactive";"2020-12-24";95372.09;"heidi.johnson@example.com";"+1-8983065030";"Excellent";"FALSE";"Cloud Tech";"California"
"EMP1906";"David";"Johnson";"30";"Pending";"2020-08-20";95432.69;"david.johnson@example.com";"+1-2198041846";"Excellent";"TRUE";"HR";"New York"
"EMP1907";"David";"Williams";"30";"Inactive";"2022-10-28";97615.87;"david.williams@example.com";"+1-2426423641";"Average";"FALSE";"HR";"California"
"EMP1908";"Bob";"Davis";"35";"Inactive";"2022-10-23";86867.78;"bob.davis@example.com";"+1-8131909247";"Poor";"FALSE";"HR";"Florida"
"EMP1909";"Eva";"Miller";"40";"Pending";"2023-11-20";106615.71;"eva.miller@example.com";"+1-7623039110";"Average";"FALSE";"Sales";"California"
"EMP1910";"Bob";"Williams";"30";"Active";"2022-03-11";112856.21;"bob.williams@example.com";"+1-4281785227";"Poor";"FALSE";"Finance";"Texas"
"EMP1911";"Bob";"Jones";"25";"Active";"2023-11-28";60356.78;"bob.jones@example.com";"+1-2305248087";"Poor";"TRUE";"Admin";"California"
"EMP1912";"David";"Jones";"";"Inactive";"2022-05-03";117870.22;"david.jones@example.com";"+1-622072238";"Excellent";"FALSE";"DevOps";"Texas"
"EMP1913";"Charlie";"Johnson";"40";"Inactive";"2024-02-19";95127.91;"charlie.johnson@example.com";"+1-5947372131";"Average";"FALSE";"HR";"Florida"
"EMP1914";"Bob";"Brown";"25";"Pending";"2021-11-18";78818.42;"bob.brown@example.com";"+1-9016204786";"Average";"FALSE";"Admin";"Illinois"
"EMP1915";"Frank";"Miller";"40";"Pending";"2022-12-21";108933.55;"frank.miller@example.com";"+1-6886878598";"Poor";"TRUE";"Sales";"Nevada"
"EMP1916";"Eva";"Johnson";"";"Active";"2024-06-04";68200.52;"eva.johnson@example.com";"+1-6486287202";"Average";"TRUE";"Admin";"California"
"EMP1917";"Eva";"Brown";"25";"Inactive";"2022-07-22";116934.97;"eva.brown@example.com";"+1-1954196663";"Good";"TRUE";"Admin";"California"
"EMP1918";"Charlie";"Brown";"";"Active";"2024-09-14";99567.78;"charlie.brown@example.com";"+1-5057303626";"Good";"TRUE";"HR";"New York"
"EMP1919";"Charlie";"Garcia";"30";"Active";"2021-10-10";90216.76;"charlie.garcia@example.com";"+1-9246320373";"Average";"TRUE";"Admin";"Texas"
"EMP1920";"Frank";"Jones";"30";"Pending";"2020-03-12";96588.73;"frank.jones@example.com";"+1-7677537259";"Average";"TRUE";"Admin";"Illinois"
"EMP1921";"Charlie";"Davis";"35";"Active";"2022-12-28";71109.18;"charlie.davis@example.com";"+1-3214505765";"Poor";"TRUE";"Finance";"Illinois"
"EMP1922";"Grace";"Smith";"40";"Inactive";"2020-11-15";50300.6;"grace.smith@example.com";"+1-1945887070";"Good";"FALSE";"Admin";"Florida"
"EMP1923";"Frank";"Davis";"35";"Pending";"2023-09-27";60295.84;"frank.davis@example.com";"+1-5534820127";"Good";"FALSE";"Finance";"California"
"EMP1924";"Heidi";"Smith";"35";"Pending";"2022-09-07";113012.21;"heidi.smith@example.com";"+1-4008385075";"Excellent";"FALSE";"DevOps";"Texas"
"EMP1925";"Bob";"Williams";"35";"Pending";"2024-09-18";65425.54;"bob.williams@example.com";"+1-5975954507";"Poor";"TRUE";"Cloud Tech";"Florida"
"EMP1926";"Frank";"Jones";"25";"Active";"2023-04-09";86850.37;"frank.jones@example.com";"+1-9177680897";"Excellent";"TRUE";"Sales";"Nevada"
"EMP1927";"Eva";"Brown";"30";"Pending";"2024-10-05";81182.07;"eva.brown@example.com";"+1-1265742230";"Good";"TRUE";"Cloud Tech";"Texas"
"EMP1928";"Bob";"Miller";"";"Inactive";"2021-10-12";92222.03;"bob.miller@example.com";"+1-9646300401";"Poor";"TRUE";"Finance";"New York"
"EMP1929";"Alice";"Smith";"35";"Pending";"2024-10-14";79934.83;"alice.smith@example.com";"+1-3693626893";"Average";"TRUE";"Finance";"New York"
"EMP1930";"Alice";"Davis";"35";"Inactive";"2022-07-01";111201.12;"alice.davis@example.com";"+1-3012047136";"Poor";"FALSE";"HR";"California"
"EMP1931";"Heidi";"Brown";"40";"Active";"2024-07-08";100960.05;"heidi.brown@example.com";"+1-2711759573";"Average";"FALSE";"Finance";"California"
"EMP1932";"Grace";"Smith";"30";"Active";"2020-10-21";64544.87;"grace.smith@example.com";"+1-9885582983";"Average";"TRUE";"Sales";"Illinois"
"EMP1933";"Frank";"Smith";"25";"Active";"2020-01-14";78662.24;"frank.smith@example.com";"+1-9330674583";"Poor";"TRUE";"Sales";"Florida"
"EMP1934";"Grace";"Garcia";"30";"Pending";"2023-03-09";102867.06;"grace.garcia@example.com";"+1-7609441282";"Average";"TRUE";"Sales";"Florida"
"EMP1935";"Charlie";"Smith";"40";"Inactive";"2020-03-27";107595.95;"charlie.smith@example.com";"+1-3372188565";"Excellent";"TRUE";"HR";"Illinois"
"EMP1936";"Eva";"Miller";"40";"Inactive";"2021-04-04";0.0;"eva.miller@example.com";"+1-6954132970";"Good";"FALSE";"Sales";"Nevada"
"EMP1937";"Eva";"Jones";"35";"Inactive";"2020-09-11";95766.91;"eva.jones@example.com";"+1-5066626704";"Average";"TRUE";"DevOps";"Nevada"
"EMP1938";"Grace";"Miller";"30";"Pending";"2021-05-16";51990.98;"grace.miller@example.com";"+1-5143776935";"Excellent";"TRUE";"Finance";"Nevada"
"EMP1939";"Heidi";"Johnson";"25";"Inactive";"2023-04-05";83634.01;"heidi.johnson@example.com";"+1-6343925294";"Average";"TRUE";"Sales";"Nevada"
"EMP1940";"Eva";"Brown";"40";"Inactive";"2022-11-15";0.0;"eva.brown@example.com";"+1-9611110285";"Good";"TRUE";"DevOps";"Texas"
"EMP1941";"Eva";"Jones";"30";"Active";"2021-10-16";82273.08;"eva.jones@example.com";"+1-7120072023";"Excellent";"FALSE";"Sales";"Texas"
"EMP1942";"Frank";"Garcia";"30";"Inactive";"2022-05-09";94537.3;"frank.garcia@example.com";"+1-5591024509";"Good";"TRUE";"Cloud Tech";"California"
"EMP1943";"Alice";"Jones";"35";"Pending";"2020-06-06";85970.65;"alice.jones@example.com";"+1-9109032670";"Good";"TRUE";"HR";"Illinois"
"EMP1944";"Charlie";"Jones";"25";"Pending";"2021-10-22";111071.02;"charlie.jones@example.com";"+1-4949819420";"Excellent";"FALSE";"Sales";"New York"
"EMP1945";"Eva";"Davis";"35";"Pending";"2022-01-12";56708.34;"eva.davis@example.com";"+1-7942817933";"Excellent";"FALSE";"DevOps";"Nevada"
"EMP1946";"Charlie";"Jones";"25";"Inactive";"2022-02-02";104516.55;"charlie.jones@example.com";"+1-652775843";"Excellent";"FALSE";"Admin";"Illinois"
"EMP1947";"Charlie";"Garcia";"25";"Pending";"2021-03-28";108210.15;"charlie.garcia@example.com";"+1-6634533721";"Poor";"TRUE";"Admin";"New York"
"EMP1948";"Bob";"Miller";"40";"Active";"2024-08-03";0.0;"bob.miller@example.com";"+1-109121721";"Excellent";"TRUE";"Finance";"Texas"
"EMP1949";"Frank";"Jones";"35";"Active";"2024-07-31";80935.65;"frank.jones@example.com";"+1-1455937660";"Excellent";"FALSE";"DevOps";"California"
"EMP1950";"Frank";"Williams";"30";"Active";"2024-03-04";107020.19;"frank.williams@example.com";"+1-8943705262";"Excellent";"FALSE";"DevOps";"California"
"EMP1951";"Charlie";"Brown";"30";"Active";"2020-09-23";118677.67;"charlie.brown@example.com";"+1-5100462775";"Excellent";"FALSE";"HR";"New York"
"EMP1952";"Bob";"Jones";"25";"Inactive";"2020-03-28";63744.57;"bob.jones@example.com";"+1-5725659201";"Average";"FALSE";"Cloud Tech";"Florida"
"EMP1953";"Alice";"Brown";"40";"Active";"2020-05-15";0.0;"alice.brown@example.com";"+1-4617520237";"Poor";"FALSE";"Cloud Tech";"California"
"EMP1954";"Bob";"Williams";"25";"Pending";"2021-02-13";62934.73;"bob.williams@example.com";"+1-9743260054";"Good";"FALSE";"Sales";"New York"
"EMP1955";"Bob";"Williams";"30";"Pending";"2021-12-13";74654.23;"bob.williams@example.com";"+1-9550178331";"Excellent";"TRUE";"DevOps";"California"
"EMP1956";"David";"Brown";"";"Active";"2024-08-05";0.0;"david.brown@example.com";"+1-5848689992";"Average";"TRUE";"Sales";"Texas"
"EMP1957";"David";"Smith";"30";"Pending";"2020-01-09";118150.59;"david.smith@example.com";"+1-6079848703";"Average";"TRUE";"HR";"New York"
"EMP1958";"David";"Johnson";"";"Inactive";"2023-11-30";91256.64;"david.johnson@example.com";"+1-5069176798";"Average";"FALSE";"DevOps";"Florida"
"EMP1959";"Bob";"Davis";"30";"Inactive";"2021-03-14";85997.57;"bob.davis@example.com";"+1-3593744038";"Good";"FALSE";"HR";"Florida"
"EMP1960";"Frank";"Smith";"25";"Pending";"2020-10-05";84707.12;"frank.smith@example.com";"+1-4640830372";"Excellent";"FALSE";"Finance";"Texas"
"EMP1961";"Eva";"Smith";"";"Active";"2021-11-02";84559.9;"eva.smith@example.com";"+1-6060148859";"Poor";"FALSE";"DevOps";"Texas"
"EMP1962";"Heidi";"Miller";"";"Pending";"2024-09-18";81076.91;"heidi.miller@example.com";"+1-8490793883";"Poor";"FALSE";"DevOps";"California"
"EMP1963";"Eva";"Davis";"40";"Inactive";"2023-10-22";0.0;"eva.davis@example.com";"+1-1368528305";"Average";"FALSE";"Admin";"Texas"
"EMP1964";"Heidi";"Davis";"25";"Pending";"2023-09-10";97356.31;"heidi.davis@example.com";"+1-1537012423";"Good";"TRUE";"Finance";"Florida"
"EMP1965";"Grace";"Smith";"40";"Active";"2024-02-27";114770.32;"grace.smith@example.com";"+1-4626325143";"Good";"TRUE";"DevOps";"Illinois"
"EMP1966";"Bob";"Jones";"35";"Active";"2023-05-03";109082.07;"bob.jones@example.com";"+1-8811210313";"Good";"FALSE";"Admin";"California"
"EMP1967";"David";"Miller";"40";"Inactive";"2024-04-15";99944.57;"david.miller@example.com";"+1-2175188780";"Poor";"TRUE";"DevOps";"Florida"
"EMP1968";"Eva";"Miller";"40";"Pending";"2023-05-20";116509.72;"eva.miller@example.com";"+1-7941515262";"Average";"FALSE";"HR";"Florida"
"EMP1969";"Eva";"Williams";"30";"Active";"2021-05-28";84253.9;"eva.williams@example.com";"+1-8409112251";"Excellent";"TRUE";"Finance";"Texas"
"EMP1970";"Charlie";"Garcia";"25";"Active";"2024-08-27";54776.01;"charlie.garcia@example.com";"+1-8837505660";"Poor";"FALSE";"Cloud Tech";"Nevada"
"EMP1971";"Charlie";"Davis";"40";"Inactive";"2020-11-08";71192.68;"charlie.davis@example.com";"+1-8632397912";"Average";"FALSE";"Sales";"Nevada"
"EMP1972";"Bob";"Smith";"";"Active";"2021-08-24";96346.53;"bob.smith@example.com";"+1-7876553006";"Average";"TRUE";"Finance";"Florida"
"EMP1973";"Eva";"Williams";"";"Pending";"2020-02-06";116680.63;"eva.williams@example.com";"+1-3095055604";"Excellent";"TRUE";"HR";"Illinois"
"EMP1974";"Grace";"Brown";"25";"Inactive";"2024-10-12";76343.56;"grace.brown@example.com";"+1-7121988191";"Excellent";"FALSE";"Finance";"Florida"
"EMP1975";"Alice";"Johnson";"30";"Inactive";"2024-12-16";99424.14;"alice.johnson@example.com";"+1-7788519052";"Excellent";"FALSE";"Sales";"Nevada"
"EMP1976";"Charlie";"Garcia";"35";"Inactive";"2024-04-13";57656.74;"charlie.garcia@example.com";"+1-4864010423";"Good";"TRUE";"DevOps";"Florida"
"EMP1977";"Heidi";"Garcia";"40";"Pending";"2020-04-24";77396.94;"heidi.garcia@example.com";"+1-6245618516";"Excellent";"TRUE";"Sales";"New York"
"EMP1978";"Grace";"Garcia";"";"Inactive";"2021-10-18";54299.68;"grace.garcia@example.com";"+1-4460045211";"Average";"FALSE";"DevOps";"California"
"EMP1979";"Charlie";"Miller";"35";"Pending";"2020-02-25";103563.58;"charlie.miller@example.com";"+1-8991511454";"Excellent";"TRUE";"HR";"Nevada"
"EMP1980";"Grace";"Brown";"25";"Inactive";"2022-04-23";74588.85;"grace.brown@example.com";"+1-1293913043";"Average";"FALSE";"Finance";"California"
"EMP1981";"David";"Garcia";"30";"Pending";"2020-06-22";113727.23;"david.garcia@example.com";"+1-8818984840";"Poor";"FALSE";"DevOps";"California"
"EMP1982";"Eva";"Brown";"25";"Active";"2023-01-07";72828.18;"eva.brown@example.com";"+1-6046154020";"Good";"FALSE";"HR";"New York"
"EMP1983";"Grace";"Jones";"";"Inactive";"2020-02-11";98717.09;"grace.jones@example.com";"+1-1901707567";"Poor";"FALSE";"Sales";"Florida"
"EMP1984";"Frank";"Garcia";"40";"Inactive";"2023-03-18";56840.8;"frank.garcia@example.com";"+1-1429831521";"Poor";"TRUE";"Sales";"Florida"
"EMP1985";"David";"Johnson";"35";"Pending";"2021-11-26";61663.91;"david.johnson@example.com";"+1-9107322835";"Average";"TRUE";"Finance";"Illinois"
"EMP1986";"Grace";"Brown";"30";"Active";"2024-09-17";109523.4;"grace.brown@example.com";"+1-849378305";"Poor";"TRUE";"Finance";"Nevada"
"EMP1987";"Eva";"Brown";"25";"Inactive";"2024-07-05";65812.02;"eva.brown@example.com";"+1-3963845268";"Average";"TRUE";"HR";"Illinois"
"EMP1988";"Bob";"Johnson";"";"Inactive";"2021-07-13";54708.88;"bob.johnson@example.com";"+1-6944391648";"Excellent";"TRUE";"Cloud Tech";"Illinois"
"EMP1989";"Heidi";"Garcia";"40";"Active";"2023-08-27";107661.73;"heidi.garcia@example.com";"+1-7016934291";"Excellent";"TRUE";"Admin";"California"
"EMP1990";"Eva";"Johnson";"40";"Inactive";"2021-02-13";79002.0;"eva.johnson@example.com";"+1-9132033015";"Average";"TRUE";"DevOps";"Illinois"
"EMP1991";"Heidi";"Brown";"";"Pending";"2023-12-11";86135.69;"heidi.brown@example.com";"+1-2341903105";"Excellent";"FALSE";"Admin";"Texas"
"EMP1992";"Heidi";"Johnson";"30";"Inactive";"2021-07-02";115601.4;"heidi.johnson@example.com";"+1-1537221555";"Good";"TRUE";"DevOps";"Nevada"
"EMP1993";"Grace";"Brown";"";"Active";"2022-12-05";64045.36;"grace.brown@example.com";"+1-6847323652";"Poor";"TRUE";"DevOps";"Nevada"
"EMP1994";"David";"Brown";"30";"Inactive";"2024-09-24";80477.21;"david.brown@example.com";"+1-3774604066";"Good";"FALSE";"DevOps";"Nevada"
"EMP1995";"Bob";"Jones";"30";"Inactive";"2023-08-16";61240.9;"bob.jones@example.com";"+1-2007843613";"Poor";"TRUE";"Finance";"California"
"EMP1996";"David";"Smith";"40";"Active";"2021-01-28";51939.29;"david.smith@example.com";"+1-2442607818";"Excellent";"TRUE";"Admin";"Texas"
"EMP1997";"Eva";"Brown";"40";"Inactive";"2022-05-14";95284.54;"eva.brown@example.com";"+1-7543734763";"Good";"FALSE";"Finance";"Illinois"
"EMP1998";"Charlie";"Garcia";"35";"Inactive";"2024-06-05";106247.67;"charlie.garcia@example.com";"+1-2737203762";"Excellent";"TRUE";"Admin";"Texas"
"EMP1999";"Charlie";"Williams";"25";"Active";"2020-04-23";110170.88;"charlie.williams@example.com";"+1-8821458413";"Poor";"TRUE";"DevOps";"Florida"
"EMP2000";"Charlie";"Miller";"25";"Pending";"2024-06-10";52615.44;"charlie.miller@example.com";"+1-8460191343";"Average";"TRUE";"HR";"Nevada"
"EMP2001";"Eva";"Davis";"30";"Inactive";"2020-04-18";82547.26;"eva.davis@example.com";"+1-3899827801";"Average";"FALSE";"DevOps";"Illinois"
"EMP2002";"Bob";"Smith";"35";"Pending";"2020-06-29";63049.22;"bob.smith@example.com";"+1-586950731";"Good";"TRUE";"Finance";"Illinois"
"EMP2003";"Frank";"Smith";"35";"Pending";"2023-02-15";115229.12;"frank.smith@example.com";"+1-1464493698";"Excellent";"TRUE";"HR";"California"
"EMP2004";"Grace";"Smith";"25";"Pending";"2023-06-15";60687.63;"grace.smith@example.com";"+1-9516793349";"Excellent";"FALSE";"DevOps";"Illinois"
"EMP2005";"Frank";"Jones";"30";"Inactive";"2022-03-19";67492.73;"frank.jones@example.com";"+1-5573857367";"Good";"TRUE";"Finance";"Illinois"
"EMP2006";"Grace";"Brown";"";"Inactive";"2023-10-25";77821.79;"grace.brown@example.com";"+1-119236036";"Average";"FALSE";"HR";"Illinois"
"EMP2007";"Charlie";"Jones";"35";"Active";"2022-07-14";69146.95;"charlie.jones@example.com";"+1-6811872332";"Poor";"FALSE";"DevOps";"Texas"
"EMP2008";"Grace";"Brown";"35";"Inactive";"2022-03-12";90224.82;"grace.brown@example.com";"+1-5104096148";"Good";"TRUE";"Admin";"Nevada"
"EMP2009";"David";"Garcia";"";"Pending";"2024-06-11";62603.98;"david.garcia@example.com";"+1-7315391148";"Poor";"FALSE";"Finance";"Illinois"
"EMP2010";"Bob";"Jones";"35";"Active";"2024-06-10";71148.27;"bob.jones@example.com";"+1-8307482072";"Average";"FALSE";"Sales";"Nevada"
"EMP2011";"David";"Jones";"40";"Inactive";"2022-09-21";52031.74;"david.jones@example.com";"+1-6511893939";"Excellent";"TRUE";"Admin";"California"
"EMP2012";"Grace";"Miller";"35";"Inactive";"2023-04-15";0.0;"grace.miller@example.com";"+1-6557820189";"Average";"FALSE";"DevOps";"Florida"
"EMP2013";"Eva";"Williams";"";"Pending";"2020-02-06";116680.63;"eva.williams@example.com";"+1-4322302332";"Good";"FALSE";"HR";"Illinois"
"EMP2014";"Grace";"Jones";"30";"Pending";"2021-05-16";51990.98;"grace.jones@example.com";"+1-2470739200";"Excellent";"TRUE";"Finance";"Nevada"
"EMP2015";"David";"Miller";"30";"Active";"2023-08-19";0.0;"david.miller@example.com";"+1-3546212759";"Good";"TRUE";"HR";"California"
"EMP2016";"David";"Johnson";"30";"Inactive";"2021-11-07";100215.06;"david.johnson@example.com";"+1-2508261122";"Good";"TRUE";"Cloud Tech";"Texas"
"EMP2017";"Charlie";"Williams";"40";"Active";"2023-10-04";114587.11;"charlie.williams@example.com";"+1-1261632487";"Average";"FALSE";"Finance";"New York"
"EMP2018";"Alice";"Garcia";"30";"Inactive";"2024-12-16";71318.79;"alice.garcia@example.com";"+1-8995729892";"Good";"TRUE";"HR";"Florida"
"EMP2019";"Heidi";"Jones";"30";"Pending";"2021-02-22";77764.24;"heidi.jones@example.com";"+1-7629745492";"Average";"FALSE";"DevOps";"Illinois"
